"TP load","Qmin","Crop production","NSWRM costs","linE","pond_share_con","hedge_share_con","grassslope_share_con","buffer_share_con","lowtillcc_share_con","lu_share","pond_moran","hedge_moran","grassslope_moran","buffer_moran","lowtillcc_moran","pond_channel_frac","grassslope_channel_frac","buffer_channel_frac","lowtillcc_channel_frac"
-5564,0.1458,58895.248,-396136.7433,9.28030303,37.24762404,14.37391102,14.72279805,62.8489487,89.49093716,0.567640767,0.000106524,0.000244316,0.000240677,0.001909227,0.001221564,1.984134126,7.447533825,0.919001262,0.134873764
-6866,0.14054,59091.049,-12415.3909,6.666666667,0,0,0,5.488563271,3.938067153,0.480590348,0,0,0,0.000211147,0.00128683,0,0,0,0.75969591
-6353,0.14193,58830.81,24881.5315,528.5714286,0,0,43.19927674,95.8507989,2.249435395,28.51908056,0,0,0.000918579,0.003327578,0.00060193,0,3.16129579,0.750888249,5.780153143
-5321,0.14645,58679.014,-428998.5638,16.827853,20.79622839,21.35592654,63.0028516,72.10151133,91.93060727,1.313508363,0.000115852,0.000333288,0.000318146,0.002346277,0.001753205,3.968728032,3.199118879,1.000280607,0.210838061
-5971,0.14546,59094.497,-266753.404,1.026694045,20.79622839,0,0,4.178751014,78.83600464,0.018361798,0.000115852,0,0,0.000347109,0.002441696,3.968728032,0,4.182024708,0.051116402
-6664,0.142,59054.194,-30278.499,5,30.68023647,0,0,0,7.001397719,0,0.00014153,0,0,0,0.002065111,2.408856334,0,0,0.476159726
-6070,0.14408,59126.218,-224859.5267,0.751879699,30.68023647,0,0,0,65.42405501,0,0.00014153,0,0,0,0.002544614,2.408856334,0,0,0.070212874
-5527,0.14661,58743.052,-662108.2959,11.69811321,20.79622839,51.10087619,50.15846881,0.751522417,93.25333469,1.07797628,0.000115852,0.000969258,0.000715991,0.000248305,0.001847233,3.968728032,5.312067296,10.707,0.031464108
-6167,0.14303,59097.556,-170578.4132,4.62962963,30.68023647,0,0,23.78915539,49.99934153,0.164568924,0.00014153,0,0,0.000945899,0.002607896,2.408856334,0,1.649537192,0.116508113
-5530,0.14655,58782.216,-828536.6431,13.07692308,20.79622839,74.23336683,34.88802188,3.805551734,91.25002773,1.071828939,0.000115852,0.001873096,0.000525545,8.67e-05,0.001712425,3.968728032,6.164797088,23.70645177,0.045948941
-6385,0.1447,59077.69,-187626.6658,0.3003003,0,0,1.889286468,0,56.57515819,0.043684365,0,0,0.00011461,0,0.003361882,0,0,0,0.077285268
-5927,0.1442,58758.517,-90688.18247,28.50678733,20.79622839,0,60.13441277,51.65858548,36.01469013,2.611877256,0.000115852,0,0.000650198,0.001137998,0.003167201,3.968728032,4.430826702,1.118076746,0.127548256
-5601,0.14539,58873.005,-93475.24198,7.37704918,59.51058894,2.547233093,6.895730216,0,19.47646117,0.551443875,0.000139003,0.000165148,0.00018158,0,0.001793871,1.386888889,15.90093188,0,0.135432935
-6234,0.14468,59079.476,-200828.4387,0.833333333,19.56596573,0,1.889286468,0,59.20469796,0.041742721,5.83e-05,0,0.00011461,0,0.002728857,3.336098524,0,0,0.07011676
-6750,0.14204,59062.719,-46168.75259,13.63636364,9.884008082,2.547233093,6.895730216,4.004399498,8.806378422,1.365364142,4.44e-05,0.000165148,0.00018158,0.000253836,0.001095976,6.604,15.90093188,57.051,0.1024445
-6023,0.14259,58708.553,17018.18725,175,19.56596573,0,71.66718855,97.90048206,7.311311039,14.86485786,5.83e-05,0,0.000219218,0.003266527,0.00076225,3.336098524,2.546747447,0.738292983,0.573473369
-5801,0.14637,58933.879,-301283.3351,2.61682243,20.79622839,0,0,23.78915539,89.91009917,0.091589981,0.000115852,0,0,0.000945899,0.002355344,3.968728032,0,1.649537192,0.053488419
-5265,0.14598,58673.903,-421021.8018,23.02771855,30.68023647,24.39180783,77.96568971,90.3590069,85.04057943,1.737659339,0.00014153,0.000526614,0.000254566,0.002989001,0.002293612,2.408856334,2.758618265,0.796624836,0.463959135
-5328,0.14673,58635.474,-699753.89,20.19607843,20.79622839,58.31756114,53.30935472,95.02620888,92.77037321,1.522769247,0.000115852,0.001449559,0.000500043,0.003051176,0.001837975,3.968728032,4.998093922,0.757498693,0.208929535
-5788,0.14617,58937.193,-322800.0405,1.818181818,20.79622839,2.547233093,9.914953677,0,91.28060737,0.161392678,0.000115852,0.000165148,0.000180213,0,0.001150841,3.968728032,6.662989453,0,0.045477805
-5971,0.1455,59095.553,-400671.1282,8.988764045,37.24762404,14.37391102,13.29534294,62.8489487,90.65538459,0.540011495,0.000106524,0.000244316,0.000254603,0.001909227,0.001627634,1.984134126,15.14638436,0.919001262,0.138282247
-5765,0.14561,58983.748,-254252.3899,9.381663113,20.79622839,0,4.427110386,96.16721462,79.04688008,0.492373729,0.000115852,0,0.000104508,0.003077641,0.00236937,3.968728032,39.67034571,0.748417627,0.164485696
-5929,0.14268,58756.562,-12972.74676,96.77419355,13.08837836,0,71.78991244,96.1845515,16.62186514,7.111853312,4.52e-05,0,0.000223072,0.003238935,0.000898375,8.745,2.277239815,0.758498536,14.27758169
-6234,0.14468,59079.476,-200828.4387,18.58237548,20.79622839,45.03690694,53.30935472,94.71933898,95.38428973,1.386023263,0.000115852,0.001215571,0.000500043,0.002986648,0.001847079,3.968728032,4.998093922,0.759857906,0.250638156
-6700,0.14214,59064.279,-46775.64314,11.9047619,11.11427075,2.547233093,6.895730216,0,8.751321303,1.219374163,0.000116165,0.000165148,0.00018158,0,0.001094604,7.426,15.90093188,0,0.794408388
-6166,0.1449,59040.62,-223758.612,0.729927007,20.79622839,0,1.889286468,0,66.0072587,0.037442514,0.000115852,0,0.00011461,0,0.002754489,3.968728032,0,0,0.06197087
-6021,0.14265,58708.718,16820.48002,171.6981132,19.56596573,0,71.66718855,97.90048206,7.370672333,14.76285823,5.83e-05,0,0.000219218,0.003266527,0.00075575,3.336098524,2.546747447,0.738292983,1.267314855
-6254,0.14187,58811.019,33775.07055,23.77919321,30.68023647,34.01120151,63.96407111,99.40029817,88.76918025,1.573577751,0.00014153,0.000511426,0.00041709,0.003318682,0.002865409,2.408856334,3.151044149,0.724165122,0.31415889
-6253,0.14346,59218.951,-187964.9008,0.602409639,20.79622839,0,0,0,55.01971391,0,0.000115852,0,0,0,0.002814715,3.968728032,0,0,0.069413654
-5271,0.14678,58458.84,-922627.965,31.11587983,20.79622839,92.83494581,96.04116937,80.14442258,90.17935629,2.363992621,0.000115852,0.002745275,0.000531072,0.002251242,0.002080257,3.968728032,2.098616805,0.898044259,0.309246243
-6326,0.14368,59061.806,-153750.1614,0.99009901,13.08837836,0,3.530319065,0,45.72125153,0.100944064,4.52e-05,0,0.000119908,0,0.002696622,8.745,87.22222724,0,0.105184107
-5346,0.14647,58732.842,-492445.0744,14.49814126,20.79622839,27.25133043,51.15875035,51.83181396,95.95910516,1.071735304,0.000115852,0.000495777,0.000529594,0.001711241,0.001727316,3.968728032,4.838338483,1.109450755,0.110936276
-5262,0.14661,58628.458,-531059.8573,21.70542636,30.68023647,34.01120151,63.96407111,99.40029817,95.6102417,1.462638414,0.00014153,0.000511426,0.00041709,0.003318682,0.001998667,2.408856334,3.151044149,0.724165122,0.352174514
-5266,0.14614,58666.052,-506284.451,23.61702128,20.79622839,34.01120151,64.08679501,97.06746926,88.97859065,1.562907908,0.000115852,0.000511426,0.000431606,0.003165899,0.002902406,3.968728032,2.847984978,0.741476409,0.31341952
-6048,0.14534,59081.044,-248017.1182,0.433839479,20.79622839,0,0,0,73.05030074,0,0.000115852,0,0,0,0.002380097,3.968728032,0,0,0.055164905
-6182,0.14246,58861.171,-20464.64577,286.3636364,9.884008082,4.168800552,60.13441277,51.65858548,6.752705211,12.84118665,4.44e-05,8.89e-05,0.000650198,0.001137998,0.000968274,6.604,4.430826702,1.118076746,61.91646498
-5744,0.14385,59013.651,-196470.2231,19.87179487,20.79622839,4.996249464,39.05955658,73.1360391,54.74530359,1.43931101,0.000115852,0.000133722,0.000801842,0.001841751,0.00267704,3.968728032,5.160161293,0.983977927,1.17691136
-5249,0.14665,58416.796,-978206.3028,32.91139241,20.79622839,100,97.75616337,99.26405972,92.1654497,2.457700521,0.000115852,0.002654551,0.000530842,0.003299076,0.001874762,3.968728032,2.061799533,0.725159028,0.428092672
-5548,0.14662,58747.751,-709152.9315,12.81070746,20.79622839,58.31756114,51.9014678,0.751522417,91.92663603,1.171256589,0.000115852,0.001449559,0.00076112,0.000248305,0.002199544,3.968728032,4.769101165,10.707,0.031918203
-6053,0.14354,59131.733,-176063.8552,11.00917431,20.79622839,0,5.767465716,72.10151133,54.9569816,0.588406692,0.000115852,0,0.000114692,0.002346277,0.002782286,3.968728032,3.261581322,1.000280607,0.087507518
-5648,0.14634,58906.525,-367445.7991,5.636363636,20.79622839,7.814022133,3.604782218,53.53665453,94.43457127,0.30329564,0.000115852,0.00012187,0.000154211,0.001495382,0.001699099,3.968728032,11.4100738,1.20916309,0.070164672
-5228,0.14619,58575.219,-592194.3592,23.04761905,49.62658086,42.07822824,81.39318756,97.7905648,97.36081561,1.71416553,0.000184119,0.000857943,0.000317003,0.003207689,0.001815505,1.984747286,2.476295843,0.737604228,0.4052488
-5537,0.14553,58766.898,-243680.1383,21.98067633,20.79622839,4.20435758,66.76804458,97.14895965,74.98158146,1.626508645,0.000115852,7.38e-05,0.000412754,0.003188324,0.00244288,3.968728032,2.733616517,0.75096884,1.116552818
-5279,0.14681,58592.582,-733134.3571,22.17821782,20.79622839,62.91308081,63.5161772,88.23773012,93.92453955,1.650972099,0.000115852,0.001475455,0.00042455,0.002840704,0.001803372,3.968728032,2.873570758,0.819142093,0.275724374
-5704,0.14571,58962.186,-263901.6985,9.611451943,20.79622839,0,8.038508247,96.16721462,82.4038611,0.529190579,0.000115852,0,0.000136391,0.003077641,0.002213586,3.968728032,17.74310678,0.748417627,0.175830146
-6111,0.14201,58733.76,46113.45215,9100,0,0,71.54113824,99.00800725,0.031932813,97.56471039,0,0,0.000245184,0.003284652,8.91e-05,0,2.285158595,0.728534348,131.302
-5229,0.14594,58602.675,-548923.8531,24.055666,49.62658086,37.81347243,83.35071179,93.92338641,93.74739977,1.760949535,0.000184119,0.000573549,0.000207068,0.002889096,0.002001718,1.984747286,2.580392789,0.766201591,0.420868779
-6269,0.1401,58915.118,1186.38003,210.7142857,45.25929806,0,38.89624683,73.1360391,4.866633423,13.5271469,0.000259756,0,0.000794326,0.001841751,0.001412631,1.632908267,5.181826742,0.983977927,18.68158996
-6226,0.14403,59024.358,-163545.6061,1.27388535,20.79622839,0,3.530319065,0,48.137326,0.095880141,0.000115852,0,0.000119908,0,0.003216771,3.968728032,87.22222724,0,0.099904781
-6125,0.14261,58904.011,-32482.51303,70.37037037,20.79622839,0,43.19927674,95.8507989,17.86689803,4.781969657,0.000115852,0,0.000918579,0.003327578,0.001600267,3.968728032,3.16129579,0.750888249,5.431991131
-5629,0.14613,58847.542,-285795.6912,8.823529412,27.36361595,0,4.427110386,96.16721462,88.06548931,0.442170278,0.000143328,0,0.000104508,0.003077641,0.001919677,3.016215938,39.67034571,0.748417627,0.22009156
-5631,0.14508,58966.057,-316625.8834,6.693711968,30.68023647,5.01708964,15.17888718,42.64214141,85.64048643,0.443430221,0.00014153,0.000110242,0.000121513,0.001124462,0.002552663,2.408856334,7.223753307,1.687632134,0.124302725
-6532,0.14233,59129.251,-57368.64096,3.773584906,20.79622839,0,3.530319065,0,16.30405556,0.282516211,0.000115852,0,0.000119908,0,0.001379713,3.968728032,87.22222724,0,0.308186337
-6365,0.14066,58990.895,-50410.87168,70.83333333,20.79622839,4.20435758,20.47786872,72.10151133,10.26423869,5.059817891,0.000115852,7.38e-05,0.000443301,0.002346277,0.001927568,3.968728032,1.097669264,1.000280607,0.27422822
-6228,0.14342,59190.488,-182979.4353,3.625377644,20.79622839,0,5.767465716,9.065296187,54.68006242,0.195088936,0.000115852,0,0.000114692,0.000503353,0.002836424,3.968728032,3.261581322,5.798192058,0.069844825
-6577,0.14246,59037.46,-45054.52791,3.703703704,30.68023647,0,0,0,11.4378779,0,0.00014153,0,0,0,0.001844156,2.408856334,0,0,0.304863996
-6493,0.14179,59170.577,-95062.06182,2.209944751,20.79622839,0,0,5.488563271,27.33614291,0.069511628,0.000115852,0,0,0.000211147,0.00150362,3.968728032,0,0,0.168041663
-5957,0.14484,59026.354,-258534.5032,8.757062147,20.79622839,7.814022133,3.604782218,53.53665453,61.77985719,0.462856574,0.000115852,0.00012187,0.000154211,0.001495382,0.002886558,3.968728032,11.4100738,1.20916309,0.126821538
-5951,0.1426,58695.751,12656.88811,167.2727273,20.79622839,0,71.78991244,97.90048206,8.536989486,13.02296214,0.000115852,0,0.000223072,0.003266527,0.001090646,3.968728032,2.277239815,0.738292983,1.094175243
-5231,0.14599,58595.79,-583983.4119,23.58674464,49.62658086,42.07822824,81.39318756,97.7905648,94.92343451,1.757403539,0.000184119,0.000857943,0.000317003,0.003207689,0.001801903,1.984747286,2.476295843,0.737604228,0.41565451
-6587,0.14233,59135.295,-59402.07069,3.571428571,19.56596573,0,3.530319065,0,16.99838472,0.271013075,5.83e-05,0,0.000119908,0,0.00156912,3.336098524,87.22222724,0,0.29559792
-5997,0.14414,58960.357,-152506.8018,7.443365696,20.79622839,0,31.23923448,0,48.52657181,0.835393282,0.000115852,0,0.000538599,0,0.003414703,3.968728032,7.923476829,0,0.090103753
-6140,0.14263,58903.893,-35466.21479,71.2962963,33.94896356,0,43.19927674,95.8507989,17.86689803,4.781425153,9.31e-05,0,0.000918579,0.003327578,0.001600267,2.431136798,3.16129579,0.750888249,5.431991131
-6135,0.14256,59074.551,-63287.08228,16.91176471,19.56596573,0,31.23923448,0,21.8695198,1.83484389,5.83e-05,0,0.000538599,0,0.002396307,3.336098524,7.923476829,0,4.437812651
-6486,0.14141,59171.364,-97795.86675,3.351955307,33.94896356,0,0,7.821392173,27.33150676,0.099036256,9.31e-05,0,0,0.000371057,0.001665119,2.431136798,0,9.913056357,0.183842304
-5262,0.14661,58627.224,-526773.8185,21.91780822,20.79622839,34.01120151,64.08679501,99.40029817,95.06074181,1.472633023,0.000115852,0.000511426,0.000431606,0.003318682,0.001855412,3.968728032,2.847984978,0.724165122,0.354210264
-6222,0.14458,59026.474,-173303.5758,1.923076923,37.24762404,0,3.530319065,0,49.9439398,0.092410383,0.000106524,0,0.000119908,0,0.003520554,1.984134126,87.22222724,0,0.091975341
-5244,0.14626,58650.818,-543443.8276,20.97378277,49.62658086,34.01120151,60.67773176,99.40029817,97.57490106,1.390729484,0.000184119,0.000511426,0.00041281,0.003318682,0.001682414,1.984747286,3.007993611,0.724165122,0.285807384
-6880,0.14159,59060.124,1573.01278,0,0,0,1.42611711,7.098296633,0,100,0,0,0.000147001,0.000337221,0,0,0,5.20091324,0
-6076,0.14291,59036.603,-86896.59299,13.73626374,37.24762404,0,28.37178057,2.538555269,27.44861231,1.365560195,0.000106524,0,0.000621928,7.53e-05,0.003269629,1.984134126,8.057356104,36.167,0.241395473
-6060,0.14335,58974.84,-119919.2504,12.30769231,20.79622839,3.729486865,31.23923448,0,30.75724686,1.394114145,0.000115852,9.67e-05,0.000538599,0,0.00354769,3.968728032,7.923476829,0,0.215427953
-6048,0.14307,58857.768,-63463.32114,48.125,27.36361595,0,43.19927674,95.8507989,26.60797813,3.262346016,0.000143328,0,0.000918579,0.003327578,0.00281312,3.016215938,3.16129579,0.750888249,3.647508697
-5225,0.14604,58417.899,-994243.0181,33.19415449,82.32432837,100,97.47012972,99.26405972,92.72551815,2.439120308,-1.32e-05,0.002654551,0.000517511,0.003299076,0.001835767,0.897721044,2.206599871,0.725159028,0.425506963
-5229,0.14626,58579.216,-557312.5733,23.37917485,59.28758512,37.81197639,83.35071179,93.17186399,95.55456028,1.725554183,0.000180846,0.000577249,0.000207068,0.002822619,0.002008278,1.392105521,2.580392789,0.772478252,0.412909165
-6050,0.14181,58883.505,-58004.93741,48.19277108,33.94896356,0,62.53243477,89.2625717,27.05379864,4.00062661,9.31e-05,0,0.000261013,0.003236096,0.001560189,2.431136798,2.614368807,0.809737358,1.522498236
-5990,0.14243,58740.216,5237.23585,125.6756757,33.94896356,0,69.79813926,99.00800725,9.630663637,11.53534701,9.31e-05,0,0.000173775,0.003284652,0.00136735,2.431136798,2.22930118,0.728534348,0.561685743
-5816,0.14655,58821.297,-902982.1404,10.4587156,20.79622839,81.92227832,7.583459777,5.488563271,93.47937616,0.733663914,0.000115852,0.001885681,0.000472067,0.000211147,0.001601702,3.968728032,0.042941611,0,0.043758607
-6079,0.14304,58862.499,-64984.71917,49.04458599,43.76861483,0,43.07655284,95.8507989,25.9524279,3.335871808,0.00011803,0,0.000913425,0.003327578,0.003103146,1.88570223,3.795170136,0.750888249,3.739643629
-6058,0.14263,58913.977,-38896.36493,61.47540984,20.79622839,0,43.19927674,94.24106554,19.72699617,4.324889968,0.000115852,0,0.000918579,0.003222461,0.001987169,3.968728032,3.16129579,0.763809584,4.919797765
-5522,0.14471,58735.323,-176123.8939,34.95145631,30.67424979,4.20435758,97.86621348,99.26405972,58.41013923,2.753682506,0.000184535,7.38e-05,0.000538721,0.003299076,0.003091871,2.127973457,2.197669328,0.725159028,1.886778185
-5263,0.14675,58419.704,-920930.9364,33.33333333,20.79622839,92.83494581,97.75616337,99.26405972,90.63897434,2.445497685,0.000115852,0.002745275,0.000530842,0.003299076,0.001805847,3.968728032,2.061799533,0.725159028,0.435302296
-6695,0.1419,59033.436,-13579.75049,20,20.79622839,0,0,0,2.660838063,0,0.000115852,0,0,0,0.000705165,3.968728032,0,0,0
-5990,0.14343,58837.937,-75487.93988,43.93063584,40.34124074,0,43.07655284,94.24106554,29.3379588,2.944568025,0.000208918,0,0.000913425,0.003222461,0.003287791,1.618046153,3.795170136,0.763809584,2.399245326
-6297,0.14289,59076.345,-95246.66068,11.22994652,37.24762404,0,3.530319065,28.25954511,27.58796469,0.519567707,0.000106524,0,0.000119908,0.001560405,0.003299658,1.984134126,87.22222724,2.034882193,0.209891529
-5233,0.14566,58671.361,-573398.7435,18.39708561,59.28758512,36.7467616,61.7535357,77.37845229,99.28672473,1.324812887,0.000180846,0.000643983,0.000205059,0.002049811,0.001664771,1.392105521,3.701837259,0.744801071,0.339133862
-5263,0.14658,58636.549,-529028.3814,21.83235867,20.79622839,34.01120151,64.08679501,99.40029817,95.70855533,1.462811505,0.000115852,0.000511426,0.000431606,0.003318682,0.001873765,3.968728032,2.847984978,0.724165122,0.351812754
-5521,0.14654,58772.513,-822430.1207,14.25742574,20.79622839,74.23336683,34.88802188,9.886166148,89.72869875,1.112768156,0.000115852,0.001873096,0.000525545,0.000524231,0.001848009,3.968728032,6.164797088,4.385531065,0.046727995
-6162,0.14492,59046.334,-227053.3518,0.759493671,30.68023647,0,0,0,66.08114154,0,0.00014153,0,0,0,0.002946776,2.408856334,0,0,0.046342658
-6104,0.14353,58832.544,-86451.55013,36.31840796,0,0,43.19927674,95.09927648,35.43857454,2.462921107,0,0,0.000918579,0.003250643,0.00309484,0,3.16129579,0.756916685,0.786928581
-5969,0.14422,59170.36,-342948.8818,2.419354839,82.32432837,8.006628498,1.42611711,1.141005736,80.25193336,0.097811266,-1.32e-05,0.000163367,0.000147001,0.000119776,0.00232751,0.897721044,0,16.256,0.050214528
-6053,0.14354,59007.883,-123586.1891,14.20454545,30.68023647,3.729486865,31.23923448,0,31.17544724,1.3756023,0.00014153,9.67e-05,0.000538599,0,0.00394772,2.408856334,7.923476829,0,0.553538136
-5228,0.14643,58450.92,-901371.7645,31.40495868,59.28758512,87.03967218,97.75616337,98.51253731,94.36304189,2.307524231,0.000180846,0.001940402,0.000530842,0.003223739,0.001557693,1.392105521,2.061799533,0.73219852,0.418122952
-6837,0.14173,59045.649,2782.9212,1300,0,0,0,24.03797831,0.085756658,49.27023524,0,0,0,0.001123663,0.000141433,0,0,1.745128227,0
-6207,0.14386,59012.039,-144266.3338,7.581227437,37.24762404,0,3.530319065,28.25954511,42.2963084,0.33952968,0.000106524,0,0.000119908,0.001560405,0.002755876,1.984134126,87.22222724,2.034882193,0.108605481
-5955,0.14484,59022.245,-266127.9724,9.014084507,20.79622839,8.781020201,3.604782218,53.53665453,61.97025362,0.472246656,0.000115852,0.000164868,0.000154211,0.001495382,0.002869011,3.968728032,11.4100738,1.20916309,0.126431893
-5363,0.14654,58690.069,-523727.1258,16.23762376,37.24762404,33.03345283,52.76988247,50.99809926,91.96330251,1.18002463,0.000106524,0.000412077,0.00065895,0.00149643,0.002692298,1.984134126,4.332045641,1.127588008,0.115756454
